TT_common_0001|{z ao3 z ai4 y i4 b ai3 w uan4 n ian2 q ian2 sp l an2 t ian2 g u3 r en2 l ei4 j iou4 z ai4 zh e4 l i3 j ian4 z ao4 l e5 j v4 l uo4 sp}|早在一百万年前，蓝田古人类就在这里建造了聚落。
TT_common_0074|{ch ao1 sh eng1 y ing3 x iang4 k e2 y i3 q ing1 x i1 x ian3 sh iii4 z ang4 q i4 j i2 zh ou1 w uei2 q i4 g uan1 d e5 g e4 zh ong3 d uan4 m ian4 x iang4 sp t ong2 sh iii2 j v4 y iou3 j ia4 l ian2 sp j ian3 b ian4 sp x vn4 s u4 sp w u2 ch uang4 sp w u2 f u2 sh e4 x ing4 sp zh uen3 q ve4 sp k e3 l ian2 x v4 d ong4 t ai4 j i2 ch ong2 f u4 s ao3 m iao2 d e5 y iou1 d ian3 sp ch eng2 x iang4 s u4 d u4 k uai4 d e5 t e4 d ian3 sp y in1 c ii3 y i4 y v2 t uei1 g uang3 y ing4 y iong4 sp ch ang2 z uo4 w uei2 sh iii2 zh iii4 z ang4 q i4 j i2 h an2 y ie4 q i4 g uan1 d e5 sh ou2 x van3 f ang1 f a3 sp f ei1 ch ang2 sh iii4 h e2 y v2 x in1 z ang4 sp d a4 x ve4 g uan3 j i2 d an3 n ang2 d e5 x ian3 sh iii4 h e2 c e4 l iang2 sp}|超声影像可以清晰显示脏器及周围器官的各种断面像，同时具有价廉、简便、迅速、无创、无辐射性、准确、可连续动态及重复扫描的优点，成像速度快的特点，因此易于推广应用，常作为实质脏器及含液器官的首选方法，非常适合于心脏，大血管及胆囊的显示和测量。
TT_common_0075|{h e2 b ei2 sh eng3 x in1 z eng1 sh iii2 l iou4 l i4 b en3 d i4 w u2 zh eng4 zh uang4 g an2 r an2 zh e3 sp j vn1 w uei2 sh iii2 j ia1 zh uang1 sh iii4 b ao4 g ao4 sp}|河北省新增十六例本地无症状感染者，均为石家庄市报告。
TT_common_0076|{n i2 h ao3 sp x iao3 g ua1 sp}|你好，小瓜。
TT_common_0077|{t a1 s ii3 h ou4 sp l iou2 g ei3 s an1 g e5 er2 z ii5 d e5 y i2 ch an3 zh iii2 y iou3 m o4 f ang2 sp l v2 h e2 m ao1 sp}|他死后，留给三个儿子的遗产只有磨坊，驴和猫。
TT_common_0078|{j iao4 y v4 sh iii4 g uo2 zh iii1 d a4 j i4 sp d ang3 zh iii1 d a4 j i4 sp}|教育是国之大计、党之大计。
TT_common_0079|{w uo3 m en5 x v1 y iao4 g eng4 j ia1 y ian2 g e2 d e5 x ian4 zh iii4 r en2 q vn2 j ie1 ch u4 sp y iao1 q iou2 s uo2 y iou3 d e5 d e2 g uo2 r en2 j in3 w uei2 ch iii2 z ai4 z uei4 d i1 x ian4 d u4 d e5 j ie1 ch u4 sp}|我们需要更加严格的限制人群接触，要求所有的德国人仅维持在最低限度的接触。
TT_common_0080|{w uei4 sh en2 m e5 h eng2 zh ong1 n a4 m e5 k u3 sp h ai2 sh iii4 y iou3 y i4 x ie1 j ia1 zh ang3 j i3 p o4 l e5 n ao3 d ai4 y ie3 y iao4 b a3 h ai2 z ii5 w uang3 l i3 m ian4 s ong4 sp}|为什么衡中那么苦，还是有一些家长挤破了脑袋也要把孩子往里面送？
TT_common_0081|{m ang2 m ang3 x iang1 y ie3 sp w uan4 sh uei3 q ian1 sh an1 sp k eng1 q iang1 ch eng2 n uo4 sp}|莽莽乡野，万水千山，铿锵承诺。
TT_common_0082|{y van4 w u2 s uei4 y ve4 k e3 h uei2 sh ou3 sp q ie2 y i3 sh en1 q ing2 g ong4 y v2 sh eng1 sp}|愿无岁月可回首，且以深情共余生。
TT_common_0083|{zh e4 f en4 j i4 h ua4 d e5 ch u2 x ing2 l ai2 z ii4 m ai4 k e4 m en2 z e2 er3 d e5 ch u1 x ve2 zh e3 j i4 h ua4 sp t a1 ch ong2 x in1 d ian3 r an2 l e5 w uo3 d uei4 x vn4 l ian4 d e5 d ong4 l i4 h e2 r e4 q ing2 sp}|这份计划的雏形来自麦克门泽尔的初学者计划，它重新点燃了我对训练的动力和热情。
TT_common_0084|{m in2 y i3 sh iii2 w uei2 t ian1 sp l iang2 j ia4 n ai2 b ai3 j ia4 zh iii1 j i1 sp}|民以食为天，粮价乃百价之基。
TT_common_0085|{y i3 q ian2 x i3 h uan1 y i2 g e4 r en2 sp x ian4 z ai4 x i3 h uan1 y i1 g e5 r en2 sp}|以前喜欢一个人，现在喜欢一个人！
TT_common_0086|{y iou4 er2 y van2 l uan4 sh ou1 f ei4 r u2 h e2 g uan3 sp y iou4 er2 y van2 d e5 sh ou1 f ei4 y iou3 d uo1 g ao1 sp}|幼儿园乱收费如何管，幼儿园的收费有多高？
TT_common_0087|{zh e4 b en3 sh u1 sh iii4 sh en1 r u4 y ian2 j iou1 h u4 l ian2 w uang3 s ii1 w uei2 d e5 j ing1 s uei2 sp}|这本书是深入研究互联网思维的精髓。
TT_common_0088|{m u4 q ian2 sp q i1 l iou4 r en2 q van2 d uei4 y i3 j ing1 z ai4 d ang1 d i4 sh iii2 j ian1 zh ou1 w u3 j ie1 sh ou4 l e5 h e2 s uan1 j ian3 c e4 sp m u4 q ian2 h ai2 z ai4 d eng3 d ai4 j v4 t i3 d e5 j ian3 c e4 j ie2 g uo3 sp r an2 h ou4 z ai4 z uo4 ch u1 x ia4 y i2 b u4 d e5 j ve2 d ing4 sp}|目前，七六人全队已经在当地时间周五接受了核酸检测，目前还在等待具体的检测结果，然后再做出下一步的决定。
TT_common_0089|{r u2 g uo3 j in1 n ian2 d e5 n ian2 j ia4 m ei2 y iou3 x iou1 sp t e4 d ing4 q ing2 k uang4 x ia4 k e2 y i3 y ian2 ch ang2 d ao4 m ing2 n ian2 y i4 q i3 x iou1 sp d an4 sh iii4 zh iii3 n eng2 k ua4 y i4 n ian2 sp}|如果今年的年假没有休,特定情况下可以延长到明年一起休，但是只能跨一年。
TT_common_0090|{y i2 w uang3 sh u4 j v4 d a4 d uo1 y i3 g u1 d ao3 d e5 x ing2 sh iii4 c uen2 z ai4 sp sh u4 j v4 zh iii1 j ian1 q ve4 b ing4 m ei2 y iou3 ch an3 sh eng1 l ian2 j ie1 sp}|以往数据大多以孤岛的形式存在，数据之间却并没有产生连接。
TT_common_0091|{j ian1 ch iii2 sh ang1 y ie4 b u3 ch ong1 y i1 l iao2 b ao2 x ian3 sh iii4 d uo1 c eng2 c ii4 y i1 l iao2 b ao3 zh ang4 t i3 x i4 zh ong4 y iao4 z u3 ch eng2 b u4 f en5 d e5 d ing4 w uei4 sp q iang2 d iao4 q i2 d uei4 sh e4 h uei4 y i1 l iao2 b ao2 x ian3 d e5 x ian2 j ie1 h u4 b u3 z uo4 y iong5 sp j iang1 y i1 b ao3 zh eng4 c e4 f an4 w uei2 n ei4 y ing4 y iou2 g e4 r en2 z ii4 f u4 d e5 h e2 g uei1 y i1 l iao2 f ei4 h e2 y i1 b ao3 zh eng4 c e4 f an4 w uei2 w uai4 d e5 h e2 l i3 y i1 l iao2 f ei4 n a4 r u4 b ao3 zh ang4 f an4 w uei2 sp}|坚持商业补充医疗保险是多层次医疗保障体系重要组成部分的定位，强调其对社会医疗保险的衔接互补作用，将医保政策范围内应由个人自负的合规医疗费和医保政策范围外的合理医疗费纳入保障范围。
TT_common_0092|{q ve1 j iao4 h uei4 zh iii2 j ie1 sh iii3 g ao1 t ong2 sp sh eng1 zh ang3 j i1 s u4 d eng3 j v4 y iou3 h e2 ch eng2 d ai4 x ie4 x iao4 y ing4 d e5 j i1 s u4 f en1 m i4 j ian2 sh ao3 sp sh iii3 p i2 zh iii4 ch uen2 d eng3 j v4 y iou3 f en1 j ie3 d ai4 x ie4 x iao4 y ing4 d e5 j i1 s u4 f en1 m i4 z eng1 d uo1 sp}|缺觉会直接使睾酮、生长激素等具有合成代谢效应的激素分泌减少，使皮质醇等具有分解代谢效应的激素分泌增多。
TT_common_0093|{d ang1 r an2 sp m a3 s ii1 k e4 n eng2 ch eng2 w uei2 sh iii4 j ie4 sh ou3 f u4 y ie3 l i2 b u4 k ai1 t a1 d e5 l ing4 y i4 j ia1 g ong1 s ii1 sp}|当然，马斯克能成为世界首富也离不开他的另一家公司。
TT_common_0094|{s uei2 zh e5 h u4 l ian2 w uang3 d ao4 l ai2 sp w uo3 m en5 t i3 h uei4 z uei4 sh en1 d e5 sh iii4 x in4 x i1 d e5 h uo4 q v3 b ian4 d e5 g eng4 b ian4 l i4 sp w uo3 m en5 n eng2 s uei2 sh iii2 s uei2 d i4 z ai4 h u4 l ian2 w uang3 zh ao3 d ao4 w uo3 m en5 x iang3 y iao4 d e5 x in4 x i1 sp}|随着互联网到来，我们体会最深的是信息的获取变得更便利，我们能随时随地在互联网找到我们想要的信息。
TT_common_0095|{h an2 ch ao2 g uo4 h ou4 sp w uei2 f ang1 q i4 w uen1 ch u1 x ian4 x iao3 f u2 h uan3 m an4 h uei2 sh eng1 zh uang4 t ai4 sp t e4 b ie2 sh iii4 y van2 d an4 j ia4 q i1 q ian2 l iang3 t ian1 y iang2 g uang1 ch iii2 x v4 z ai4 x ian4 sp}|寒潮过后，潍坊气温出现小幅缓慢回升状态，特别是元旦假期前两天阳光持续“在线”。
TT_common_0096|{y iou2 t ong1 s u1 j ia1 g ao1 t ie3 sp s u1 y v2 zh ang1 g ong1 l u4 sp l ian4 t ang2 d a4 d ao4 z u3 ch eng2 d e5 l i4 t i3 j iao1 w uang3 sp g eng4 sh iii4 r ang4 r en2 y ian3 q ian2 y i2 l iang4 sp x ing2 ch eng2 ch ang4 d a2 s u1 zh ou1 sp w u2 x i1 sp zh ang1 j ia1 g ang3 d e5 t ong1 q in2 q van1 sp}|由通苏嘉高铁、苏虞张公路、练塘大道组成的立体交网，更是让人眼前一亮，形成畅达苏州、无锡、张家港的通勤圈。
TT_common_0097|{j i1 b en3 sh ang4 zh iii3 y iong4 zh e4 y i4 k uan3 b o1 f ang4 q i4 sp j ie4 m ian4 m ei3 g uan1 sp c ao1 z uo4 b ian4 j ie2 sp f en1 l ei4 j ing1 x i4 sp b u2 w uei4 sh iii4 ch ang3 zh u2 l i4 er2 f ang4 q i4 ch uen2 c uei4 sp t ing1 g e1 t i3 y ian4 f ei1 ch ang2 q ie4 y i4 h e2 x iang3 sh ou4 sp b ing4 q ie3 sh ou1 l u4 l e5 h en3 d uo1 f eng1 g e2 l iou2 p ai4 d e5 x iao3 zh ong4 y in1 y ve4 sp}|基本上只用这一款播放器，界面美观、操作便捷、分类精细，不为市场逐利而放弃纯粹，听歌体验非常惬意和享受，并且收录了很多风格流派的小众音乐。
TT_common_0098|{g uan1 j ian4 sh iii2 f ang4 sh ou3 y i1 b o2 sp j i2 sh iii3 sh eng1 m ing4 d uan3 z an4 sp y ie3 h uo2 ch u1 l e5 b u4 y i2 y iang4 d e5 j ing1 c ai3 sp b u4 y i2 y iang4 d e5 sh an3 y iao4 sp}|关键时放手一搏，即使生命短暂，也活出了不一样的精彩，不一样的闪耀。
TT_common_0099|{y in1 c ii3 sp d ang1 sh iii4 zh e5 sh iii3 y iong4 w u2 y v3 l ang3 s ong4 d e5 sh iii2 h ou4 sp d a4 b u4 f en5 r en2 j iou4 h uei4 j ve2 d e5 f ei1 ch ang2 ao4 k ou3 sp s ii4 h u1 sh iii5 w u2 y v3 b u2 sh iii4 h e2 l ang3 d u2 sp}|因此，当试着使用吴语朗诵的时候，大部分人就会觉得非常拗口，似乎是吴语不适合朗读。
TT_common_0100|{y i4 zh iii1 c ong1 m ing5 d e5 m ao1 y iao4 b ang1 zh u4 t a1 q iong2 k uen4 l iao2 d ao3 d e5 zh u3 r en2 f an1 sh en1 sp y v2 sh iii4 t a1 x iang4 zh u3 r en2 y iao4 l e5 y i1 sh uang1 x ve1 z ii5 h e2 y i2 g e4 b u4 d ai4 sp ch uan1 g uo4 j ing1 j i2 d ao4 s en1 l in2 l i3 d a3 l ie4 sp}|一只聪明的猫要帮助它穷困潦倒的主人翻身，于是它向主人要了一双靴子和一个布袋，穿过荆棘到森林里打猎。
